回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地,Topic
https://www.zhihu.com/answer/3424535894,1,齐昭琪,女,['他要拿刀的话，肯定人都会跑。拿个锤子哈哈哈哈哈哈🤣'],https://www.zhihu.com/people/qizhaoqi,https://pic1.zhimg.com/v2-6ad0d72b04368f9a70f344c558969c72.jpg?source=06d4cd63,2024-03-09 16:48:29,一级评论,119,广东,"[(0, 0.050016914), (1, 0.050017666), (2, 0.79993033), (3, 0.050016824), (4, 0.05001827)]"
https://www.zhihu.com/answer/3424535894,1,斯坦尼斯拉夫司机,未知,['这种锤子照你头上的话基本上一锤就能让你下半生生活不能自理，两锤就能送你去见马克思。比利刃好用多了。'],https://www.zhihu.com/people/ge-bi-lao-wang-38-61,https://pic1.zhimg.com/v2-86115636eaf28b6fe93a383908531eb0.jpg?source=06d4cd63,2024-03-10 02:55:05,二级评论,135,河南,"[(0, 0.050017707), (1, 0.05001849), (2, 0.050018083), (3, 0.7999267), (4, 0.050019015)]"
https://www.zhihu.com/answer/3424535894,1,Kadyrovtsy,男,"['你瞧他那体格子，抡个锤子攻速-95', '%']",https://www.zhihu.com/people/bohemond,https://picx.zhimg.com/v2-7e3c9a4601de5d0fce6faff20ff2ffd3.jpg?source=06d4cd63,2024-03-10 04:01:38,二级评论,16,浙江,"[(0, 0.05001775), (1, 0.05001867), (2, 0.050018188), (3, 0.7999263), (4, 0.050019108)]"
https://www.zhihu.com/answer/3424535894,1,心花社,未知,['会不会是下飞机在杭州理发了，欠下了巨额债务？'],https://www.zhihu.com/people/yi-yi-70-55-84,https://picx.zhimg.com/v2-be6a1a0d9a7b3dfdd8e062682ff6daf7.jpg?source=06d4cd63,2024-03-10 04:58:38,一级评论,67,浙江,"[(0, 0.0666909), (1, 0.06781596), (2, 0.7321104), (3, 0.06669026), (4, 0.06669251)]"
https://www.zhihu.com/answer/3424535894,1,浪漫与花,未知,"['哈哈哈，思路打开了', '[', '惊喜', ']']",https://www.zhihu.com/people/bo-si-97,https://picx.zhimg.com/v2-867995a0377c554772182237ee342332.jpg?source=06d4cd63,2024-03-10 07:31:59,二级评论,0,河北,"[(0, 0.050047845), (1, 0.050751083), (2, 0.050257698), (3, 0.79770726), (4, 0.051236127)]"
https://www.zhihu.com/answer/3424535894,1,寻阳,男,['笑晕了'],https://www.zhihu.com/people/li-chang-hai-gang,https://picx.zhimg.com/v2-3dee676d2469e1316e82018c1e60b02d.jpg?source=06d4cd63,2024-03-10 09:18:09,二级评论,4,江苏,"[(0, 0.100044355), (1, 0.10004785), (2, 0.10004571), (3, 0.5998133), (4, 0.10004874)]"
https://www.zhihu.com/answer/3424535894,1,tony,男,['就这个人的智商和体型。我保持5米距离，他绝对伤不到我。跟着他拍照留念有啥好担心的？'],https://www.zhihu.com/people/tony-88-69-67,https://pic1.zhimg.com/v2-fde39cd7e46f06dad6410ddfd21ec049.jpg?source=06d4cd63,2024-03-10 02:02:09,一级评论,46,上海,"[(0, 0.0400121), (1, 0.04001269), (2, 0.040012363), (3, 0.040011987), (4, 0.83995086)]"
https://www.zhihu.com/answer/3424535894,1,豹子头,男,['你是怎么秒判断出他没同伙的？从背后猛来几下，打几个半身不遂当人质，到哪喊冤去'],https://www.zhihu.com/people/bao-zi-tou-56,https://picx.zhimg.com/v2-0cae79217e7a3ab0ab1e3e56f770e2d3.jpg?source=06d4cd63,2024-03-10 03:42:33,二级评论,13,江苏,"[(0, 0.83994335), (1, 0.040014338), (2, 0.04001396), (3, 0.0400136), (4, 0.040014744)]"
https://www.zhihu.com/answer/3424535894,1,二向铝,未知,['万一他持械甚至开始纵火呢，或者说突然一个精神不正常把锤子往人群里扔呢'],https://www.zhihu.com/people/er-xiang-lv,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 04:02:01,二级评论,0,重庆,"[(0, 0.06669139), (1, 0.06669257), (2, 0.06669205), (3, 0.73323065), (4, 0.06669331)]"
https://www.zhihu.com/answer/3424535894,1,狂徒夜磨刀,未知,['以为在录跑男呢'],https://www.zhihu.com/people/ling-dian-80-15,https://pica.zhimg.com/v2-2478b7fadf44694d89d2f73e348ff077.jpg?source=06d4cd63,2024-03-10 01:15:48,一级评论,31,山东,"[(0, 0.10004208), (1, 0.59982747), (2, 0.10004238), (3, 0.100042105), (4, 0.100045964)]"
https://www.zhihu.com/answer/3424535894,1,比良坂,男,"['毕竟大家鲜少经历这种事儿', '[', '捂脸', ']']",https://www.zhihu.com/people/bi-liang-ban-44,https://pic1.zhimg.com/v2-a8ce65c4dc62efb4350bb428139725a1.jpg?source=06d4cd63,2024-03-10 01:42:31,一级评论,16,辽宁,"[(0, 0.068974264), (1, 0.06938836), (2, 0.066845536), (3, 0.7280551), (4, 0.066736735)]"
https://www.zhihu.com/answer/3424535894,1,小莉,女,['看热闹的心思比怕的心理来得更强烈'],https://www.zhihu.com/people/xiao-li-81-65,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 07:25:46,二级评论,6,上海,"[(0, 0.100039855), (1, 0.10004107), (2, 0.10003974), (3, 0.10003847), (4, 0.5998408)]"
https://www.zhihu.com/answer/3424535894,1,昊昊,未知,['不到10分钟就被按住了吧，真怕个锤子🔨'],https://www.zhihu.com/people/hao-hao-3-63,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 12:09:55,二级评论,0,辽宁,"[(0, 0.066691376), (1, 0.06669233), (2, 0.06669194), (3, 0.733231), (4, 0.06669334)]"
https://www.zhihu.com/answer/3424535894,1,Alian,男,"['怕个锤子', '[', '飙泪笑', ']']",https://www.zhihu.com/people/ma-xiao-yao-24,https://pic1.zhimg.com/v2-5c1618080d079b54ada76b27148654a3.jpg?source=06d4cd63,2024-03-09 19:28:43,一级评论,12,上海,"[(0, 0.066981256), (1, 0.06695851), (2, 0.069783255), (3, 0.7281478), (4, 0.06812917)]"
https://www.zhihu.com/answer/3424535894,1,王心怡,女,['他是不是在云南惹了黑社会，想进杭州局子里躲躲。'],https://www.zhihu.com/people/wang-xin-yi-32,https://picx.zhimg.com/66566807550fd5159fdfd557b2922a6f.jpg?source=06d4cd63,2024-03-10 04:31:08,一级评论,10,四川,"[(0, 0.066690475), (1, 0.06669162), (2, 0.7332351), (3, 0.06669025), (4, 0.0666925)]"
https://www.zhihu.com/answer/3424535894,1,浪漫与花,未知,"['[', '惊喜', ']', '[', '惊喜', ']', '[', '惊喜', ']', '思路打开了']",https://www.zhihu.com/people/bo-si-97,https://picx.zhimg.com/v2-867995a0377c554772182237ee342332.jpg?source=06d4cd63,2024-03-10 07:31:46,二级评论,0,河北,"[(0, 0.040071942), (1, 0.040337265), (2, 0.04046546), (3, 0.8387592), (4, 0.040366143)]"
https://www.zhihu.com/answer/3424535894,1,爱巴巴,未知,"['我也曾经这么想过，不过要知道抢金融部门是要枪毙的，难道他想躲进地府躲黑社会', '[', '好奇', ']', '[', '飙泪笑', ']']",https://www.zhihu.com/people/zhi-bu-zhi-70-20,https://pica.zhimg.com/v2-33a08c46fb4366ce19a8d5e525e61259.jpg?source=06d4cd63,2024-03-10 08:36:36,二级评论,1,辽宁,"[(0, 0.8637274), (1, 0.03350795), (2, 0.03532203), (3, 0.033987023), (4, 0.033455595)]"
https://www.zhihu.com/answer/3424535894,1,阿当,未知,['这商场我经常去啊。。又没追着人砍，说真的我遇到我也不会跑，我会先报警，然后远远看着拍，这太稀奇了'],https://www.zhihu.com/people/a-dang-27-87,https://pic1.zhimg.com/v2-f34ff5c874e3e888b2605ac4947fcb9a.jpg?source=06d4cd63,2024-03-10 04:23:14,一级评论,7,广东,"[(0, 0.028580295), (1, 0.88567805), (2, 0.02858048), (3, 0.028580239), (4, 0.02858095)]"
https://www.zhihu.com/answer/3424535894,1,王前宽,女,['他要拿把刀，我肯定跑；拿个锤子，我感觉杀伤力一般，三五个人就可以轻松制服'],https://www.zhihu.com/people/16-55-44-63,https://pic1.zhimg.com/v2-02b4a25b22f6541641442f74ac674a7d.jpg?source=06d4cd63,2024-03-10 04:05:47,一级评论,6,浙江,"[(0, 0.03334473), (1, 0.03334526), (2, 0.033344947), (3, 0.86661947), (4, 0.033345617)]"
https://www.zhihu.com/answer/3424535894,1,复我华夏的汉唐,女,['既然不怕而且那么多人呢，为什么没人上去制止他呀？'],https://www.zhihu.com/people/wei-yuan-chang-an-chang-an,https://picx.zhimg.com/v2-39ea8c9fdae86edc28031a1d3ec06e93.jpg?source=06d4cd63,2024-03-10 01:02:14,一级评论,3,浙江,"[(0, 0.066689156), (1, 0.733241), (2, 0.066689745), (3, 0.066689044), (4, 0.06669098)]"
https://www.zhihu.com/answer/3424535894,1,hllavender,男,"['看戏多好', '[', '飙泪笑', ']', '你信不', '他要是跑', '一群人举着手机跟着他跑', '[', '飙泪笑', ']']",https://www.zhihu.com/people/huang-rong-8,https://picx.zhimg.com/v2-eac1ffc92d93c9fa6c5ffd9029c6abb6.jpg?source=06d4cd63,2024-03-10 01:16:37,二级评论,49,浙江,"[(0, 0.028609285), (1, 0.028607117), (2, 0.88549525), (3, 0.028690184), (4, 0.028598214)]"
https://www.zhihu.com/answer/3424535894,1,不得不承认,未知,"['主要是他没伤害人，破坏财物跟自己生命安全相比孰轻孰重大家都知道，而且他在砸金店，有种抢土豪的钱心理容忍度更高了', '[', 'doge', ']']",https://www.zhihu.com/people/h-sha,https://pic1.zhimg.com/v2-f309937a07c2ad5df58e517d3e5e1b4f.jpg?source=06d4cd63,2024-03-10 01:23:54,二级评论,39,浙江,"[(0, 0.033935357), (1, 0.03343125), (2, 0.86515456), (3, 0.03351739), (4, 0.033961408)]"
https://www.zhihu.com/answer/3424535894,1,lovehalu,女,['本来就没有什么好怕的？知道他肯定逃不了'],https://www.zhihu.com/people/deng-xiao-ai-16,https://picx.zhimg.com/v2-95f6a920f143acabded052ea114b532a.jpg?source=06d4cd63,2024-03-10 03:14:50,一级评论,4,浙江,"[(0, 0.066690415), (1, 0.0666916), (2, 0.7332351), (3, 0.06669032), (4, 0.066692494)]"
https://www.zhihu.com/answer/3424535894,1,方圆,男,['说不定跑起来受伤比他攻击受伤的概率还大呢'],https://www.zhihu.com/people/asgo-67,https://pica.zhimg.com/v2-fb589eeef9985c780dbfb1a876403b54.jpg?source=06d4cd63,2024-03-10 07:36:01,一级评论,4,黑龙江,"[(0, 0.10004546), (1, 0.10004647), (2, 0.1000446), (3, 0.59981585), (4, 0.10004763)]"
https://www.zhihu.com/answer/3424535894,1,copy,男,"['唯一受伤的就是看入迷了，骨折了', '[', '大笑', ']']",https://www.zhihu.com/people/copy-38,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 10:21:48,二级评论,1,北京,"[(0, 0.050679207), (1, 0.7983618), (2, 0.050063714), (3, 0.05088243), (4, 0.05001284)]"
https://www.zhihu.com/answer/3424535894,1,十字街头,未知,['肯定有人吹治安好'],https://www.zhihu.com/people/shi-zi-lu-kou-53-31,https://picx.zhimg.com/v2-24409fc887108b0c8f402f5d47a204ce.jpg?source=06d4cd63,2024-03-10 04:46:11,一级评论,2,山东,"[(0, 0.10003833), (1, 0.10003988), (2, 0.10003991), (3, 0.10003841), (4, 0.5998435)]"
https://www.zhihu.com/answer/3424535894,1,不记来时路,男,"['本来就好', '有什么问题吗']",https://www.zhihu.com/people/wang-zhi-xiang-1992,https://picx.zhimg.com/3071ba7d816bb7037a5f626bf4f58d4d.jpg?source=06d4cd63,2024-03-10 05:07:17,二级评论,12,新加坡,"[(0, 0.06668946), (1, 0.73324025), (2, 0.06669002), (3, 0.066689245), (4, 0.06669104)]"
https://www.zhihu.com/answer/3424535894,1,Sakura,男,['确实好呀'],https://www.zhihu.com/people/sakura-53-69-73,https://picx.zhimg.com/v2-6b24d222a4e269f2d30b7ca092b1ccf6.jpg?source=06d4cd63,2024-03-10 05:15:12,二级评论,0,吉林,"[(0, 0.10004035), (1, 0.59983283), (2, 0.10004149), (3, 0.100040205), (4, 0.10004511)]"
https://www.zhihu.com/answer/3424535894,1,山河云,男,['治安太好了，没危险意识'],https://www.zhihu.com/people/shan-he-yun,https://pica.zhimg.com/v2-8c875c4c90dbb9b77e9f8f3390c1b5a9.jpg?source=06d4cd63,2024-03-10 03:15:35,一级评论,2,湖北,"[(0, 0.06668861), (1, 0.06668985), (2, 0.0676539), (3, 0.06668841), (4, 0.73227924)]"
https://www.zhihu.com/answer/3424535894,2,人生不是人设,未知,['围观者不但没跑，还都不约而同拿着手机录视频……'],https://www.zhihu.com/people/yiyu-chun-feng,https://pic1.zhimg.com/v2-1fa254b3e81e7f470bca073c111c46f4.jpg?source=06d4cd63,2024-03-10 12:17:19,一级评论,2,山东,"[(0, 0.06668838), (1, 0.066689305), (2, 0.06668861), (3, 0.06668803), (4, 0.7332457)]"
https://www.zhihu.com/answer/3424535894,2,是小n呀,未知,['每隔几年就有看热闹的被一波带走，但他们就是不长记性'],https://www.zhihu.com/people/yue-ge-xing-yu,https://picx.zhimg.com/v2-b5d7383409b85467da604143e062f848.jpg?source=06d4cd63,2024-03-10 04:36:32,一级评论,2,广西,"[(0, 0.06669169), (1, 0.06669287), (2, 0.06669201), (3, 0.73322964), (4, 0.0666938)]"
https://www.zhihu.com/answer/3424535894,2,颜君,男,"['又不是你的珠宝，你凭什么上', '[', 'doge', ']']",https://www.zhihu.com/people/deng-yan-jun-68-33,https://pic1.zhimg.com/v2-5190f48567f6ac789fa32cdec60e4da1.jpg?source=06d4cd63,2024-03-10 05:20:11,一级评论,3,江苏,"[(0, 0.050486106), (1, 0.05008426), (2, 0.05016092), (3, 0.050154466), (4, 0.7991142)]"
https://www.zhihu.com/answer/3424535894,2,夜风,未知,['有啥危险'],https://www.zhihu.com/people/bo-song-song,https://pic1.zhimg.com/v2-caa1eef20fb4923cb39849f53d333e0b.jpg?source=06d4cd63,2024-03-10 02:07:32,一级评论,3,浙江,"[(0, 0.10004085), (1, 0.10004145), (2, 0.10004191), (3, 0.10003977), (4, 0.599836)]"
https://www.zhihu.com/answer/3424535894,2,任意门,男,['围观群众太多，有踩踏风险'],https://www.zhihu.com/people/ren-yi-men-38,https://picx.zhimg.com/b5d760d73ae21591291d83a8d4b73034.jpg?source=06d4cd63,2024-03-10 06:02:36,二级评论,5,山东,"[(0, 0.73323196), (1, 0.0666924), (2, 0.06669176), (3, 0.066690914), (4, 0.066692986)]"
https://www.zhihu.com/answer/3424535894,2,喵呜啦啦啦,女,"['今年治安真的好吗？', '[', '笑哭', ']', '[', '笑哭', ']']",https://www.zhihu.com/people/solo-57-17-54,https://pic1.zhimg.com/v2-2ccf81db0e6cbc8a55b1b492a4899734.jpg?source=06d4cd63,2024-03-10 06:20:00,一级评论,3,广东,"[(0, 0.79996157), (1, 0.05000977), (2, 0.050009415), (3, 0.05000923), (4, 0.050010044)]"
https://www.zhihu.com/answer/3424535894,2,欧阳杰威,男,['人家危机意识确实不高，但这也是杭州比武汉安全太多的情况造成的'],https://www.zhihu.com/people/18-91-83-16,https://picx.zhimg.com/v2-3e85bfeed8fd3d1e8b916572cf360d9d.jpg?source=06d4cd63,2024-03-10 04:20:25,一级评论,3,江苏,"[(0, 0.06669026), (1, 0.06669131), (2, 0.7332362), (3, 0.066690065), (4, 0.06669214)]"
https://www.zhihu.com/answer/3424535894,2,FormHg,未知,['是个人都知道，技能是有CD的，特别是这种需要捡锤子的技能。。。只要我躲在后面吃经验，对面就不会想杀我'],https://www.zhihu.com/people/formhg,https://picx.zhimg.com/v2-64182046f3d24c59db8fe9fb202205fd.jpg?source=06d4cd63,2024-03-10 09:56:17,一级评论,1,上海,"[(0, 0.0333433), (1, 0.033343725), (2, 0.033343494), (3, 0.03334323), (4, 0.86662626)]"
https://www.zhihu.com/answer/3424535894,2,看看,未知,"['你小心手', '[', '大笑', ']']",https://www.zhihu.com/people/zym-94-31,https://picx.zhimg.com/v2-b8f691fb93d390be762a56efa61e3332.jpg?source=06d4cd63,2024-03-10 12:05:32,一级评论,1,浙江,"[(0, 0.06864178), (1, 0.068067566), (2, 0.06682101), (3, 0.7297866), (4, 0.066683084)]"
https://www.zhihu.com/answer/3424535894,2,猪猪鱼,未知,"['因为不常见啊，现在打架斗殴都很难见了，难得看到抢金铺的，这不看个热闹么', '[', '飙泪笑', ']']",https://www.zhihu.com/people/zhu-zhu-yu-82,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 11:48:37,一级评论,1,安徽,"[(0, 0.033396777), (1, 0.03339294), (2, 0.033811342), (3, 0.8660212), (4, 0.033377692)]"
https://www.zhihu.com/answer/3424535894,2,看看,未知,['摆拍，制造新闻而已杭州人对一惊一乍的事不感兴趣'],https://www.zhihu.com/people/zym-94-31,https://pica.zhimg.com/v2-b8f691fb93d390be762a56efa61e3332.jpg?source=06d4cd63,2024-03-10 12:13:04,一级评论,1,浙江,"[(0, 0.0666909), (1, 0.7321456), (2, 0.066691086), (3, 0.06669031), (4, 0.06778212)]"
https://www.zhihu.com/answer/3424535894,2,111,未知,['杭儿风知道吗'],https://www.zhihu.com/people/111-75-47,https://pic1.zhimg.com/v2-5cd2ebb09b65d61320108fe3540f1717.jpg?source=06d4cd63,2024-03-10 14:25:54,二级评论,0,河北,"[(0, 0.10004272), (1, 0.10004558), (2, 0.5998235), (3, 0.100041874), (4, 0.100046374)]"
https://www.zhihu.com/answer/3424535894,2,yydb,女,['有个穿制服的也在看呢，保安还是啥'],https://www.zhihu.com/people/yyj-35-69,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 01:24:51,一级评论,1,天津,"[(0, 0.06668836), (1, 0.06668931), (2, 0.06668909), (3, 0.06668835), (4, 0.7332449)]"
https://www.zhihu.com/answer/3424535894,2,愿你如初,未知,"['把刑警的功抢了就不好了', '[', '生气', ']']",https://www.zhihu.com/people/yuan-ni-ru-chu-79,https://pic1.zhimg.com/v2-c8adf38b457727701ac84e8d85067c2f.jpg?source=06d4cd63,2024-03-10 01:32:25,二级评论,5,浙江,"[(0, 0.73319787), (1, 0.06668093), (2, 0.06668075), (3, 0.06675923), (4, 0.06668123)]"
https://www.zhihu.com/answer/3424535894,2,麻辣兔头,女,"['顺丰快递员', '[', '捂脸', ']']",https://www.zhihu.com/people/yue-yue-10-40,https://picx.zhimg.com/v2-582cb1a781496577cc97a81cecc77200.jpg?source=06d4cd63,2024-03-10 03:51:41,二级评论,1,江苏,"[(0, 0.7314291), (1, 0.06790725), (2, 0.06676303), (3, 0.06719178), (4, 0.066708826)]"
https://www.zhihu.com/answer/3424535894,2,月亮迷路了,未知,['请问这哪里体现出极端时间这么多了，这不是体现出这种事件太少，治安太好，所以没有危机意识吗'],https://www.zhihu.com/people/gomoongo,https://pic1.zhimg.com/v2-155bed4c699effd622cd63589a556051.jpg?source=06d4cd63,2024-03-10 07:24:25,一级评论,1,北京,"[(0, 0.8399433), (1, 0.040014338), (2, 0.040014), (3, 0.040013652), (4, 0.04001473)]"
https://www.zhihu.com/answer/3424535894,2,魂V小明,男,['你看要是在美国跑不跑，人家可是会掏出美式居合的，人多也得跑。'],https://www.zhihu.com/people/hun-vxiao-ming,https://pica.zhimg.com/v2-cd1369ca2714129a096b4df21107ac2d.jpg?source=06d4cd63,2024-03-10 06:19:50,一级评论,1,广东,"[(0, 0.050015528), (1, 0.050016083), (2, 0.050015748), (3, 0.05001533), (4, 0.7999373)]"
https://www.zhihu.com/answer/3424535894,2,境外id,未知,"['又不是手枪', '没必要过于担心啊']",https://www.zhihu.com/people/undjhvmj,https://picx.zhimg.com/v2-27c1cb33ae6f9fb5a7995736d5066c2e.jpg?source=06d4cd63,2024-03-10 10:39:19,一级评论,1,黑龙江,"[(0, 0.066690505), (1, 0.06669173), (2, 0.7332349), (3, 0.066690296), (4, 0.066692546)]"
https://www.zhihu.com/answer/3424535894,2,一二三九,未知,['看看周三害。最后开枪那段，死的都是哪些人'],https://www.zhihu.com/people/qia-nu-jing-ji,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 06:05:53,一级评论,1,浙江,"[(0, 0.050015524), (1, 0.05001617), (2, 0.05001578), (3, 0.05001535), (4, 0.7999372)]"
https://www.zhihu.com/answer/3424535894,2,路过,男,['肯定不是看热闹的'],https://www.zhihu.com/people/logsdream,https://pic1.zhimg.com/v2-ec352aae48eab8c026094d9af0b2aec1.jpg?source=06d4cd63,2024-03-10 07:24:42,二级评论,4,广东,"[(0, 0.5998188), (1, 0.100045346), (2, 0.10004579), (3, 0.100043766), (4, 0.10004631)]"
https://www.zhihu.com/answer/3424535894,2,寂寞的灵魂,未知,"['靠一把锤子抢劫，能有啥极端的', '[', '大笑', ']']",https://www.zhihu.com/people/ji-mo-de-ling-hun-21,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 08:45:26,一级评论,2,湖北,"[(0, 0.7992713), (1, 0.050373085), (2, 0.050051067), (3, 0.050291143), (4, 0.050013397)]"
https://www.zhihu.com/answer/3424535894,2,尾巴,未知,"['讲真的，现在如果在大街上有人开枪，我想绝大多数人都以为是放鞭炮', '[', '捂脸', ']']",https://www.zhihu.com/people/wei-ba-80-6-12,https://picx.zhimg.com/v2-225adde88a9ca3c68c6308812bfcc864.jpg?source=06d4cd63,2024-03-10 09:57:00,一级评论,2,安徽,"[(0, 0.040591277), (1, 0.0406778), (2, 0.040056624), (3, 0.83864737), (4, 0.0400269)]"
https://www.zhihu.com/answer/3424535894,2,西点,未知,['摆拍'],https://www.zhihu.com/people/xi-dian-41-73,https://pic1.zhimg.com/v2-a07950910347be1e6cfac489f1967eec.jpg?source=06d4cd63,2024-03-10 04:31:32,一级评论,2,江苏,"[(0, 0.10004331), (1, 0.5953243), (2, 0.10004301), (3, 0.100041874), (4, 0.104547486)]"
https://www.zhihu.com/answer/3424535894,2,大笨象会跳舞,未知,['物业管理呢？'],https://www.zhihu.com/people/78nmdf,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 05:35:04,一级评论,2,广东,"[(0, 0.5998183), (1, 0.10004562), (2, 0.100046135), (3, 0.10004316), (4, 0.10004681)]"
https://www.zhihu.com/answer/3424535894,2,天奇,男,['9分钟就被抓了，刑事犯罪就该警察上，物业没必要。'],https://www.zhihu.com/people/hongtianqi,https://pic1.zhimg.com/v2-bd05f6eb42b4c7124b3ee9a44c69f48a.jpg?source=06d4cd63,2024-03-10 08:04:12,二级评论,4,广东,"[(0, 0.050015435), (1, 0.050016202), (2, 0.050015807), (3, 0.05001541), (4, 0.7999372)]"
https://www.zhihu.com/answer/3424535894,2,大笨象会跳舞,未知,['那物业要来收物业管理是吧'],https://www.zhihu.com/people/78nmdf,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-10 08:30:28,二级评论,1,广东,"[(0, 0.10004559), (1, 0.10004676), (2, 0.10004588), (3, 0.59981316), (4, 0.10004854)]"
https://www.zhihu.com/answer/3424535894,2,明月冬来,女,['看过一个新闻，两千零几年的时候，忘记是寒假还是暑假了，我所在的城市发生了一起打架事件，几个人不知道因为啥在打架，一群人围成圈看热闹，其中一个打架的人手上拿了一把刀挥舞着，比划来比划去的，一刀砍在了围观的一个刚刚十几岁的少年的大腿动脉上，少年没抢救过来。这个少年是刚刚放假从老家过来跟在这里打工的父母团聚的，刚到这个城市第二天。'],https://www.zhihu.com/people/fairy-30-38,https://pica.zhimg.com/a8b037782669623a8f5e0bf0d82f803c.jpg?source=06d4cd63,2024-03-10 08:11:48,一级评论,1,广东,"[(0, 0.015389086), (1, 0.015389284), (2, 0.015389173), (3, 0.015389057), (4, 0.93844336)]"
https://www.zhihu.com/answer/3424535894,3,海兽,男,"['和平岁月下的人普遍没有处理危险的意识，而且没有观众会觉得这货能跑掉，事实上也没跑掉啊', '[', '大笑', ']']",https://www.zhihu.com/people/meng-de-55-34,https://picx.zhimg.com/v2-c414887c11ce56764f4d3f8585e1d37c.jpg?source=06d4cd63,2024-03-10 05:04:49,一级评论,1,江苏,"[(0, 0.8395629), (1, 0.04021966), (2, 0.040033404), (3, 0.040172502), (4, 0.040011566)]"
https://www.zhihu.com/answer/3424535894,3,不能吃丸子,男,['我看到的时候，就想到为什么视频不冲上去擒贼的呢？救世主精神把别人当傻子的思维定式很严重了，遇到突发事件跑不丢人，真要见义勇为可以提前搜点新闻看下'],https://www.zhihu.com/people/gou-yan-can-chuan-61-60,https://pic1.zhimg.com/v2-67423be13a0deacfd64e7506bd707fd4.jpg?source=06d4cd63,2024-03-10 12:25:56,一级评论,1,河北,"[(0, 0.86662), (1, 0.03334513), (2, 0.033344854), (3, 0.033344552), (4, 0.033345427)]"
https://www.zhihu.com/answer/3424535894,3,小小小小雪,男,['抢金铺目的明确，单人作案，钝器，意味着对周边环境影响较小。要是拿刀那就不一样，捅完就跑'],https://www.zhihu.com/people/xia-rui-bin-36,https://picx.zhimg.com/v2-5f89f9d4f5c7eef49a2290b3ffad67c6.jpg?source=06d4cd63,2024-03-10 07:58:28,一级评论,1,广东,"[(0, 0.028580295), (1, 0.88567805), (2, 0.028580464), (3, 0.028580243), (4, 0.028580954)]"
https://www.zhihu.com/answer/3424535894,3,沐恩,女,['都是温室里的花朵，美帝那民众听到点风声都机警的狠'],https://www.zhihu.com/people/wwww-wwww-35,https://picx.zhimg.com/v2-2c927a033c89120fae9f2d5e0663ced8.jpg?source=06d4cd63,2024-03-10 09:40:35,一级评论,1,河南,"[(0, 0.066688575), (1, 0.06668973), (2, 0.0666891), (3, 0.06668838), (4, 0.73324424)]"
https://www.zhihu.com/answer/3424535894,3,dingc,男,['对，看了视频我也很震惊，居然那么多人站着不动的？'],https://www.zhihu.com/people/dingc,https://pic1.zhimg.com/7d9c3a9b4e067f9d1708a06246521c39.jpg?source=06d4cd63,2024-03-10 05:43:26,一级评论,1,浙江,"[(0, 0.7332313), (1, 0.0666925), (2, 0.06669185), (3, 0.06669105), (4, 0.066693306)]"
https://www.zhihu.com/answer/3424535894,3,原味鸡杀手,男,['傻了？保持安全距离看热闹有任何问题么？胆子那么小？'],https://www.zhihu.com/people/xu-lao-shi-71-76,https://pic1.zhimg.com/v2-5d9eee7cf309d0814df3bd5bc468f4f1.jpg?source=06d4cd63,2024-03-10 10:05:47,二级评论,1,上海,"[(0, 0.050015476), (1, 0.05001624), (2, 0.05001577), (3, 0.050015446), (4, 0.79993707)]"
https://www.zhihu.com/answer/3424535894,3,浪里白条于文则,未知,"['因为这人拿着锤子很好玩而已，这地方本来就是人群来来往往的，除非他拿个喷子一路开道不然连市民中心地铁站都走不到', '[', '飙泪笑', ']']",https://www.zhihu.com/people/47-63-84-42,https://pic1.zhimg.com/v2-7abda2e8ddc2d165891793389310ad05.jpg?source=06d4cd63,2024-03-10 13:40:06,一级评论,0,英国,"[(0, 0.83506954), (1, 0.040266402), (2, 0.043457348), (3, 0.04102074), (4, 0.040186007)]"
